CaseID,Image_filename,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49,Feature__50,Feature__51,Feature__52,Feature__53,Feature__54,Feature__55,Feature__56,Feature__57
1 Benign,1 Benign_img.png,0.004898648648648649,0.017410298229263748,9.902143522833178e-05,0.0011707828518173345,8.737185461323393e-05,0.018278191985088538,9.902143522833178e-05,0.0010309878844361603,8.1547064305685e-05,0.005929636533084809,0.005749068033550792,0.001048462255358807,0.0010368126747437093,0.006308247903075489,0.005929636533084809,0.0009960391425908666,0.0009319664492078285,0.023869990680335507,0.0059587604846225535,0.023438956197576886,0.006832479030754893,0.0236428238583411,0.006290773532152842,0.025897017707362534,0.006587837837837838,0.0738816402609506,0.01815004659832246,0.016821994408201306,0.07619408201304753,0.0790831780055918,0.017095759552656103,0.019926607642124883,0.07656686859273067,0.05684995340167754,0.01559878844361603,0.018225768872320598,0.01614049394221808,0.060175908667287975,0.016128844361602983,0.01886649580615098,0.01636183597390494,0.0046190587138863004,0.004578285181733458,0.011090400745573159,0.011119524697110904,0.00445596458527493,0.004391891891891892,0.011445712954333644,0.011428238583410997,0.004875349487418453,0.0003960857409133271,0.004927772600186393,0.013670782851817335,0.004747204100652377,0.0006174277726001864,0.004706430568499534,0.014940587138863001,0.09831663560111836
78 Benign,78 Benign_img.png,0.026236763078868342,0.013513513513513514,0.001106369527422159,0.005294768452663189,0.00158052789631737,0.012249091196459618,0.0010273431326062905,0.005531847637110795,0.000790263948158685,0.003951319740793425,0.006480164374901217,0.0032400821874506085,0.004267425320056899,0.005294768452663189,0.006954322743796428,0.004267425320056899,0.004188398925241031,0.024419155998103365,0.007191401928244034,0.022206416943259047,0.00790263948158685,0.02418207681365576,0.008771929824561403,0.02473526157736684,0.009167061798640746,0.0602181128496918,0.023944997629208157,0.018650229176544967,0.049865655128813025,0.06290501027343133,0.02370791844476055,0.01738580685949107,0.05942784890153311,0.04812707444286392,0.01841314999209736,0.02046783625730994,0.011616880037932669,0.03809072230124862,0.015173067804646752,0.022601548917338392,0.014382803856488068,0.006243085190453612,0.006085032400821875,0.008297771455666193,0.008771929824561403,0.007112375533428165,0.005531847637110795,0.007981665876402718,0.008850956219377272,0.007112375533428165,0.004978662873399715,0.005057689268215584,0.010352457720878774,0.0065591907697170855,0.005452821242294926,0.0065591907697170855,0.010352457720878774,0.14517148727675044
99 Benign,99 Benign_img.png,0.0060172570390554046,0.01821260974871329,9.461095973357553e-05,0.0013718589161368453,7.568876778686043e-05,0.01790985467756585,9.461095973357553e-05,0.0014570087798970633,9.461095973357553e-05,0.0067363003330305786,0.007370193763245534,0.0015232364517105662,0.0015989252194974265,0.006253784438389343,0.006660611565243718,0.0013718589161368453,0.001229942476536482,0.025507114744171965,0.007067438692098093,0.02611262488646685,0.007313427187405389,0.024390705419315775,0.006944444444444444,0.0240501059642749,0.0070579775961247355,0.07363570996064184,0.019546624280956704,0.018657281259461096,0.07798781410838632,0.07181917953375719,0.017692249470178625,0.01589464123524069,0.07113798062367545,0.05548932788374205,0.016310929458068422,0.018316681804420223,0.016623145625189222,0.056321904329397515,0.015128292461398728,0.015875719043293976,0.014910687254011505,0.004787314562518922,0.005203602785346655,0.011211398728428702,0.010832954889494399,0.004787314562518922,0.004730547986678777,0.011551998183469574,0.011249243112322132,0.005411746896760521,0.0007095821980018165,0.005383363608840448,0.014948531637904935,0.005194141689373297,0.0005865879503481683,0.004938692098092643,0.015099909173478655,0.10150809869815319
86 Malignant,86 Malignant_img.png,0.005545571245186136,0.019358151476251605,0.00010783055198973043,0.0013555840821566111,0.00012323491655969192,0.01887548138639281,0.00010269576379974327,0.001350449293966624,0.00011296534017971759,0.005987163029525032,0.00682413350449294,0.0011912708600770219,0.0012734274711168165,0.006382541720154043,0.006454428754813864,0.001134788189987163,0.001227214377406932,0.024801026957637997,0.006089858793324776,0.025216944801026958,0.006664955070603338,0.024390243902439025,0.006166880616174583,0.025637997432605905,0.006218228498074454,0.07054172015404364,0.01795635430038511,0.01766367137355584,0.07496790757381258,0.0730012836970475,0.01677535301668806,0.01659563543003851,0.07413093709884468,0.05626187419768935,0.015799743260590502,0.018793324775353018,0.016739409499358152,0.05864441591784339,0.01661617458279846,0.017504492939666237,0.015286264441591785,0.004754813863928113,0.004729139922978177,0.011738125802310654,0.011974326059050064,0.0051861360718870346,0.004806161745827984,0.012369704749679076,0.012641848523748396,0.005026957637997433,0.0006161745827984596,0.004955070603337612,0.01554813863928113,0.004924261874197689,0.0007137355584082157,0.005083440308087292,0.016636713735558407,0.09842362002567394
5 Benign,5 Benign_img.png,0.009059555037404061,0.023328961430098126,8.500922957349655e-05,0.0017123287671232876,0.00023073933741377635,0.021908092878655396,0.00013358593218692314,0.001906635577576994,0.00025502768872048967,0.00725007286505392,0.00725007286505392,0.001700184591469931,0.0019309239288837073,0.0068250267171864375,0.007067910230253571,0.0017973379966967843,0.001979500631497134,0.02700864665306519,0.005610609151850772,0.023644709997085397,0.006934324298066647,0.022211697269989315,0.006169241231905178,0.02863596619061498,0.009411736131351404,0.07038764208685515,0.013625765083066161,0.013820071893519867,0.05943359564752745,0.05433304187311765,0.012897114543864762,0.01457301078402798,0.07318080248712718,0.05877781016224619,0.015410958904109588,0.016285339551151266,0.01493733605362868,0.04898960458564073,0.013018556300398328,0.016333916253764694,0.016649664820751968,0.006497133974545808,0.006630719906732731,0.013127853881278538,0.012083454775089868,0.005270572233556786,0.005744195084037696,0.01130622753327504,0.012969979597784903,0.006703584960652871,0.0013115709705625181,0.0068250267171864375,0.017803361507820848,0.005051977071796367,0.0011658408627222385,0.0058534926649179055,0.016224618672884484,0.12872826192558048
56 Malignant,56 Malignant_img.png,0.005631796460250284,0.018775415552040285,9.938464341618148e-05,0.0013913850078265406,8.282053618015123e-05,0.01815426153068915,4.969232170809074e-05,0.0013748209005905105,0.0001076666970341966,0.005110027082315331,0.0050354885997531944,0.0011843336673761627,0.0011594875065221173,0.005797437532610586,0.005192847618495482,0.0010435387558699054,0.0013251285788824197,0.022725955127833496,0.00502720654613518,0.022055108784774274,0.004695924401414575,0.021947442087740077,0.004778744937594726,0.02426641710078431,0.005242539940203573,0.051091988769535295,0.012870311322395502,0.01309392677008191,0.04825124437855611,0.044988115253058146,0.011909593102705746,0.014261696330222041,0.056367656924210925,0.05444622048483142,0.01314361909179,0.018651184747770055,0.012679824089181153,0.051108552876771324,0.012539029177674896,0.01781469733235053,0.013797901327613195,0.004488873060964196,0.004563411543526333,0.009930182288000133,0.009632028357751588,0.004000231897501304,0.003967103683029244,0.009963310502472194,0.01042710550508104,0.006575950572704008,0.0005631796460250284,0.006335771017781569,0.013508029450982666,0.006865822449334537,0.0005300514315529679,0.007453848256213611,0.014816593922629056,0.2571080725176615
96 Malignant,96 Malignant_img.png,0.004794063242231538,0.019449886715628865,0.00010398082374703107,0.001291551284436807,8.209012401081401e-05,0.01809813600691746,9.303547387892255e-05,0.0013024966343049157,6.019942427459694e-05,0.0053632214353731816,0.005801035430097523,0.0011985158105578845,0.0009577181134594968,0.005839344154635903,0.005100533038538577,0.0009577181134594968,0.0009905541630638223,0.024698181977386907,0.005472674934054267,0.024211113908256077,0.005905016253844554,0.0246270372032442,0.005434366209515887,0.024999179098759892,0.005636855182075895,0.06941540886354432,0.015575232862318444,0.014606569398990838,0.06389347985508356,0.06648752777382529,0.015049856068649234,0.014896621170495715,0.06331884898700788,0.062235259350065124,0.014294626927749746,0.017824502260214748,0.015017020019044909,0.06563926315904688,0.014923984545165987,0.019909591410089425,0.01392795770716811,0.004991079539857492,0.004279631798430437,0.010928931843306372,0.010753806245416634,0.005029388264395872,0.0051607324628131735,0.011290128388953952,0.011421472587371256,0.007267712312424067,0.0004761227192627212,0.00642492037257971,0.014705077547803815,0.006359248273371058,0.0004980134189989383,0.007847815855433819,0.015164782242264373,0.1379168810131016
31 Malignant,31 Malignant_img.png,0.005908715913398292,0.014716047180539142,8.918816473054026e-05,0.002296595241811412,0.00015607928827844546,0.015541037704296639,6.689112354790519e-05,0.0018952485005239805,4.459408236527013e-05,0.004660081607170729,0.006064795201676737,0.0016499810475149948,0.0017837632946108052,0.00532899284264978,0.005395883966197686,0.0016053869651497246,0.0015384958416018195,0.026042944101317755,0.007692479208009097,0.0257530825659435,0.00894111351423666,0.025151062454012354,0.007023567972530045,0.023411893241766818,0.008071528908113893,0.08198622042854913,0.020312604517380543,0.02113759504113804,0.0771923565742826,0.08495172690583959,0.019777475528997304,0.018952485005239803,0.06463912238845905,0.054583156815090635,0.017726147740194875,0.020580169011572166,0.017815335904925417,0.05574260295658766,0.018372761934491295,0.017614662534281702,0.014671453098173873,0.005462775089745591,0.006020201119311467,0.010055965573368414,0.010167450779281589,0.0062877656135030885,0.004905349060179714,0.010145153738098954,0.0107471738500301,0.004481705277709648,0.0011371491003143884,0.005217507636736605,0.010323530067560035,0.004124952618787487,0.0008472875649401325,0.003812794042230596,0.010858659055943276,0.0885192534950612
32 Benign,32 Benign_img.png,0.007290781863042511,0.01609836993892327,0.00020224082837843303,0.0022752093192573717,0.00014156857986490312,0.01512761396270679,8.089633135137321e-05,0.0022145370707438417,8.089633135137321e-05,0.005905432188650245,0.006330137928244954,0.0018909517453383489,0.0019819601181086436,0.005713303401690733,0.005207701330744651,0.0019718480766897223,0.0018505035796626624,0.027221615499737086,0.007341342070137119,0.025391336002912268,0.008301986004934677,0.025987946446628645,0.0068863002062856445,0.02607895481939894,0.00783683209966428,0.0636148525664361,0.024096994701290297,0.021771225174938316,0.06624398333535574,0.067113618897383,0.021457751890951747,0.022377947660073616,0.06083404117623266,0.04920519354447276,0.01836346721676172,0.022246491121627635,0.017837641062977794,0.051773652064878856,0.017180358370747887,0.021751001092100472,0.016705092424058567,0.005308821744933867,0.005713303401690733,0.010728875945475874,0.010728875945475874,0.00575375156736642,0.006198681389798973,0.01084010840108401,0.010314282247300084,0.005399830117704162,0.001193220887432755,0.005662743194596125,0.011103021477975974,0.005561622780406909,0.0012741172187841281,0.006138009141285442,0.011578287424665292,0.11451886906928771
62 Benign,62 Benign_img.png,0.005248311589682389,0.019915104830616506,0.00010171146491632537,0.0012307087254875369,0.00010171146491632537,0.018809840245192437,7.119802544142775e-05,0.0012035856681765168,4.746535029428517e-05,0.006021318723046462,0.006417993436220131,0.0010374569421465188,0.0010577992351297838,0.005834847704033199,0.005906045729474626,0.0010645799994575388,0.0009696492988689685,0.025468550815047872,0.006526485665464211,0.02427174591119911,0.006645149041199924,0.02340041769508259,0.006533266429791966,0.02476674170712523,0.006641758659036046,0.07960956359000787,0.017697794895440613,0.016534893813230627,0.07772112072472809,0.07395779652282405,0.01541267731698717,0.016144999864384713,0.07827714339960401,0.05884008245409422,0.01567034636144186,0.017134991456236946,0.01601277495999349,0.05805351379207464,0.015158398654696358,0.016236540182809407,0.014660012476606364,0.00412948547560281,0.004573625539070764,0.011595107000461092,0.01173411266918007,0.004431229488187909,0.004373592991401991,0.011083159293715587,0.01140863598144783,0.004804171526214435,0.0005967072608424422,0.004970300252244433,0.015527950310559006,0.004807561908378313,0.0005322899997287694,0.004946567577097291,0.01627383438661206,0.09779557351704685
86 Benign,86 Benign_img.png,0.0077145462458292745,0.0166984436200858,0.00021760305058752825,0.0015698505792385966,0.0002538702256854496,0.015284023791266864,0.00020724100055955071,0.0016164798043644955,0.00023314612562949454,0.005424533189646239,0.005035956313597082,0.001424781878846911,0.0011553685781194951,0.004839077363065509,0.004409052286904441,0.0014351439288748885,0.0010310239777837648,0.023594387913704846,0.0052121111640727,0.021843201458976644,0.005647317265247757,0.020791453381136926,0.004383147161834498,0.019599817627919507,0.00554887778998197,0.0578875924812965,0.013429216836258886,0.01219095185791557,0.049924357034795766,0.06100656953971774,0.0104242223281454,0.00920668144985804,0.044489461795121546,0.04700743995192009,0.011942262657244108,0.016465297494456303,0.011201376080243715,0.04695044867676621,0.009678154726131018,0.012864485109734109,0.008688578948459163,0.0033573042090647215,0.003424657534246575,0.008553872298095455,0.008377717447619837,0.0035075539344703957,0.0033365801090087664,0.00743995192008787,0.007025469918968769,0.006237954116842476,0.0008548691273081466,0.007118728369220567,0.011760926781754503,0.006590263817793712,0.0008859552773920793,0.007092823244150623,0.010916419704474333,0.30499139949847676
27 Benign,27 Benign_img.png,0.01760204081632653,0.017346938775510204,0.0006122448979591836,0.003673469387755102,0.0007653061224489796,0.015612244897959184,0.0008163265306122449,0.004795918367346939,0.0007142857142857143,0.004795918367346939,0.00596938775510204,0.001836734693877551,0.002295918367346939,0.004285714285714286,0.004744897959183673,0.0019387755102040817,0.003163265306122449,0.024591836734693878,0.005714285714285714,0.021785714285714287,0.004846938775510204,0.01892857142857143,0.006173469387755102,0.02556122448979592,0.008622448979591836,0.04836734693877551,0.01413265306122449,0.008979591836734694,0.0323469387755102,0.03183673469387755,0.01193877551020408,0.01193877551020408,0.04729591836734694,0.06607142857142857,0.01193877551020408,0.018112244897959182,0.008520408163265306,0.04270408163265306,0.00846938775510204,0.01607142857142857,0.011377551020408163,0.00816326530612245,0.0062755102040816324,0.008928571428571428,0.007602040816326531,0.004846938775510204,0.004336734693877551,0.0066836734693877554,0.009642857142857142,0.010663265306122448,0.0032653061224489797,0.008061224489795918,0.009438775510204082,0.007653061224489796,0.002704081632653061,0.008112244897959184,0.00923469387755102,0.28709183673469385
6 Malignant,6 Malignant_img.png,0.005619950825430277,0.01952713382507903,8.781173164734808e-05,0.0015586582367404286,9.87881981032666e-05,0.01836362838075167,0.00015367053038285914,0.0014818229715489988,4.390586582367404e-05,0.006278538812785388,0.006443185809624166,0.0012293642430628731,0.001415964172813488,0.0057187390235335445,0.005861433087460485,0.0011964348436951176,0.0014049877063575693,0.026694766420793818,0.006970056199508254,0.024719002458728486,0.006048033017211099,0.025300755180892167,0.006212680014049877,0.025981296101159113,0.006080962416578855,0.07094090270460134,0.01937346329469617,0.01608052335792062,0.07364111345275728,0.06590270460133474,0.01591587636108184,0.018594134176325956,0.0732349841938883,0.06020591851071303,0.01656348788198103,0.018670969441517388,0.016892781875658586,0.055990955391640326,0.01604759395855286,0.01884659290481208,0.016695205479452056,0.005323586231120478,0.005202845100105374,0.011931419037583421,0.012205830698981384,0.0045662100456621,0.005312609764664559,0.012469265893923429,0.012776606954689147,0.005817527221636811,0.0006915173867228662,0.004708904109589041,0.014609676852827538,0.004171057253249034,0.0005488233227959256,0.005257727432384967,0.015432911837021427,0.10088470319634703
40 Benign,40 Benign_img.png,0.014211886304909561,0.02266854592435988,0.0004698144233027954,0.003171247357293869,0.00011745360582569885,0.023843081982616865,0.0004698144233027954,0.0027014329339910734,0.0004698144233027954,0.004228329809725159,0.006577401926239136,0.0010570824524312897,0.0024665257223396757,0.005637773079633545,0.005402865867982147,0.0019967112990368803,0.0035236081747709656,0.016913319238900635,0.0066948555320648345,0.023138360347662673,0.005872680291284942,0.015034061545689453,0.007399577167019027,0.031829927178764386,0.008574113225276016,0.07387831806436458,0.01644350481559784,0.015973690392295042,0.07751937984496124,0.0711768851303735,0.00810429880197322,0.01726568005637773,0.08503641061780597,0.053676297862344374,0.015034061545689453,0.01949729856706601,0.013389711064129669,0.05167958656330749,0.008691566831101715,0.012919896640826873,0.02125910265445149,0.005050505050505051,0.005990133897110641,0.007751937984496124,0.009866102889358703,0.004463237021376556,0.003171247357293869,0.007399577167019027,0.009866102889358703,0.003875968992248062,0.001644350481559784,0.005402865867982147,0.014799154334038054,0.005402865867982147,0.0014094432699083862,0.0035236081747709656,0.01432933991073526,0.12003758515386423
