CaseID,Image_filename,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49,Feature__50,Feature__51,Feature__52,Feature__53,Feature__54,Feature__55,Feature__56,Feature__57
11,011_img.png,0.006143084363943259,0.022421852176453403,0.00012984062063816666,0.0013308663615412082,0.00013795565942805206,0.02177264907326257,0.00013795565942805206,0.0014688220209692602,0.00012172558184828123,0.005745447463238874,0.006613756613756613,0.001054955042685104,0.0011766806245333853,0.006183659557892687,0.005510111338332197,0.0011604505469536145,0.0009900347323660208,0.024864478852208913,0.004950173661830103,0.023728373421624954,0.004568766838705489,0.024134125361119228,0.005250430097055864,0.026317070795598405,0.004487616450806635,0.055028078034213,0.012700035706170676,0.011499009965267634,0.050921868406530985,0.05209854903106437,0.013503424546369332,0.013284318499042425,0.055612360827084754,0.05737332424448989,0.013251858343882884,0.020490472944460675,0.012773071055279644,0.05789268672704256,0.01288668159833804,0.02135066705618853,0.013016522218976206,0.005729217385659104,0.00546953614438277,0.012156328107248352,0.013000292141396436,0.005396500795273801,0.005428960950433343,0.012432239426104457,0.013203168111143571,0.010492745155321842,0.00047067224981335413,0.009486480345376051,0.013819911059174864,0.009924692440029864,0.00043009705586392704,0.010200603758885967,0.013998441912552341,0.18427630084071803
12,012_img.png,0.010037105751391466,0.020834879406307977,0.0002411873840445269,0.0016883116883116883,0.00020408163265306123,0.01940630797773655,0.0002411873840445269,0.0019851576994434138,0.0002968460111317254,0.006660482374768089,0.00712430426716141,0.0024860853432282005,0.002634508348794063,0.0069387755102040816,0.007680890538033395,0.0024489795918367346,0.002523191094619666,0.026623376623376622,0.006716141001855288,0.02380333951762523,0.010500927643784786,0.02510204081632653,0.006641929499072356,0.025380333951762524,0.009981447124304267,0.07315398886827458,0.01914656771799629,0.01601113172541744,0.06879406307977737,0.07029684601113173,0.018089053803339517,0.014842300556586271,0.0702226345083488,0.048200371057513916,0.017272727272727273,0.01730983302411874,0.017012987012987014,0.04630797773654916,0.01732838589981447,0.01476808905380334,0.016252319109461965,0.006790352504638219,0.007105751391465677,0.012894248608534322,0.012170686456400742,0.006345083487940631,0.006975881261595547,0.011205936920222634,0.013358070500927645,0.004879406307977736,0.001280148423005566,0.005027829313543599,0.013098330241187384,0.005120593692022264,0.0015213358070500927,0.0050092764378478665,0.014155844155844156,0.09987012987012987
13,013_img.png,0.007161458333333333,0.022802734375,6.510416666666667e-05,0.0013020833333333333,0.000146484375,0.023046875,0.00017903645833333332,0.0014811197916666666,8.138020833333333e-05,0.005615234375,0.006184895833333333,0.0015787760416666667,0.0009114583333333333,0.005843098958333333,0.00634765625,0.0013020833333333333,0.0008951822916666666,0.026953125,0.006982421875,0.025260416666666667,0.004752604166666666,0.025179036458333335,0.006070963541666667,0.028889973958333332,0.004622395833333333,0.05185546875,0.0177734375,0.016731770833333333,0.04423828125,0.04384765625,0.016438802083333332,0.01611328125,0.045084635416666664,0.06106770833333333,0.014680989583333333,0.02451171875,0.0130859375,0.0525390625,0.013297526041666667,0.023893229166666665,0.013932291666666667,0.006689453125,0.006852213541666667,0.013557942708333333,0.013330078125,0.006640625,0.0064127604166666664,0.012711588541666667,0.014567057291666666,0.010904947916666666,0.0004557291666666667,0.010319010416666666,0.015364583333333333,0.010107421875,0.00037434895833333336,0.008854166666666666,0.015120442708333333,0.164990234375
14,014_img.png,0.007584808660077477,0.02429311031461569,9.051084319901525e-05,0.0013033561420658195,7.240867455921219e-05,0.02346041055718475,0.00012671518047862134,0.0014119691539046378,0.00012671518047862134,0.007439991310959053,0.007602910828717281,0.001122334455667789,0.0012309474675066072,0.005955613482495203,0.006371963361210673,0.001520582165743456,0.0014300713225444408,0.02892726548640527,0.006878824083125158,0.024021577785018646,0.006390065529850476,0.024582745012852538,0.005810796133376778,0.024781868867890373,0.008598530103906448,0.07186560950001811,0.017178958039173093,0.014083487201766772,0.060587958437420805,0.06753919119510518,0.014300713225444408,0.014536041417761847,0.07329568082256255,0.052025632670793964,0.018047862133883638,0.019043481409072808,0.014590347923681257,0.045128706419029,0.014029180695847363,0.017848738278845807,0.015785091053908257,0.006734006734006734,0.006752108902646537,0.014590347923681257,0.012743926722421346,0.005394446254661308,0.005249628905542884,0.012418087686904892,0.012671518047862134,0.006896926251764962,0.0006516780710329097,0.00742188914231925,0.015386843343832592,0.005720285290177763,0.0006154737337533036,0.006969334926324173,0.015278230331993773,0.1134824952029253
15,015_img.png,0.0058823529411764705,0.026176470588235294,6.535947712418301e-05,0.0011111111111111111,3.2679738562091506e-05,0.025947712418300652,9.80392156862745e-05,0.0010784313725490195,0.00013071895424836603,0.007516339869281046,0.007058823529411765,0.0012091503267973856,0.00130718954248366,0.006666666666666667,0.005816993464052287,0.0013398692810457516,0.00130718954248366,0.026503267973856208,0.006274509803921568,0.02630718954248366,0.005555555555555556,0.023071895424836602,0.005,0.02542483660130719,0.00522875816993464,0.06947712418300654,0.013823529411764707,0.013202614379084968,0.06800653594771242,0.06352941176470588,0.011013071895424836,0.013660130718954248,0.06898692810457516,0.05800653594771242,0.014477124183006536,0.0180718954248366,0.016437908496732025,0.053758169934640526,0.013464052287581699,0.015751633986928106,0.014901960784313726,0.005751633986928104,0.005718954248366013,0.013725490196078431,0.013823529411764707,0.005163398692810458,0.00434640522875817,0.011633986928104575,0.013006535947712419,0.006535947712418301,0.00045751633986928104,0.007908496732026144,0.019869281045751634,0.006470588235294118,0.00026143790849673205,0.006176470588235294,0.01735294117647059,0.11911764705882352
16,016_img.png,0.007634484378670425,0.02536997885835095,0.0002349072116513977,0.0017618040873854828,0.00011745360582569885,0.018675123326286118,0.0,0.002231618510688278,0.00035236081747709656,0.006459948320413436,0.00516795865633075,0.001644350481559784,0.002583979328165375,0.004345783415550857,0.004698144233027954,0.002936340145642471,0.0027014329339910734,0.02865867982147052,0.00810429880197322,0.023725628376791166,0.0037585153864223633,0.021846370683579985,0.006225041108762039,0.030185576697204605,0.007517030772844727,0.05179704016913319,0.024782710829222458,0.016678412027249238,0.04275311252055438,0.030185576697204605,0.013976979093258164,0.020202020202020204,0.06412966878083157,0.06718346253229975,0.014681700728212356,0.030068123091378907,0.012567535823349777,0.036058256988489544,0.008339206013624619,0.025839793281653745,0.017148226450552032,0.009983556495184401,0.007634484378670425,0.01432933991073526,0.01233262861169838,0.0036410617805966643,0.005637773079633545,0.011980267794221282,0.015856236786469344,0.01221517500587268,0.0005872680291284943,0.010805731735964294,0.012919896640826873,0.0066948555320648345,0.0007047216349541931,0.008574113225276016,0.011040638947615691,0.16173361522198731
17,017_img.png,0.007352941176470588,0.021568627450980392,0.0,0.0016339869281045752,0.0,0.01781045751633987,0.000326797385620915,0.00196078431372549,0.0001633986928104575,0.00522875816993464,0.00784313725490196,0.0017973856209150326,0.00196078431372549,0.004901960784313725,0.004738562091503268,0.003594771241830065,0.0017973856209150326,0.02173202614379085,0.004575163398692811,0.021895424836601306,0.009150326797385621,0.022058823529411766,0.006699346405228758,0.025,0.009477124183006535,0.08055555555555556,0.013562091503267974,0.014052287581699347,0.09166666666666666,0.0738562091503268,0.021241830065359478,0.02042483660130719,0.09068627450980392,0.054411764705882354,0.01650326797385621,0.017483660130718955,0.013888888888888888,0.04869281045751634,0.012254901960784314,0.021405228758169935,0.01715686274509804,0.005718954248366013,0.002777777777777778,0.009150326797385621,0.009967320261437908,0.0032679738562091504,0.005065359477124183,0.010620915032679739,0.011601307189542484,0.004901960784313725,0.000980392156862745,0.00392156862745098,0.00849673202614379,0.005065359477124183,0.00065359477124183,0.006045751633986928,0.009150326797385621,0.0915032679738562
18,018_img.png,0.007936507936507936,0.02306820163963021,0.00017442874585731728,0.0014826443397871968,4.360718646432932e-05,0.02298098726670155,4.360718646432932e-05,0.002354788069073783,8.721437292865864e-05,0.006715506715506716,0.006497470783185069,0.0015698587127158557,0.0013082155939298796,0.0055381126809698235,0.005843362986220129,0.0014826443397871968,0.0020931449502878076,0.027603349031920462,0.006541077969649398,0.024550845979417407,0.005014826443397872,0.02385313099598814,0.007020757020757021,0.025989883132740275,0.00641025641025641,0.061660561660561664,0.01670155241583813,0.014695621838478981,0.051892551892551896,0.046441653584510724,0.018402232687946975,0.015044479330193617,0.056950985522414094,0.05372405372405373,0.016396302110587825,0.02507413221698936,0.014957264957264958,0.04727019012733298,0.013736263736263736,0.02376591662305948,0.014390371533228676,0.006105006105006105,0.005668934240362812,0.012646084074655502,0.013387406244549102,0.005581719867434153,0.005189255189255189,0.011032618175475318,0.012558869701726845,0.009506366649223792,0.0006977149834292691,0.010465724751439037,0.01347462061747776,0.007413221698935985,0.0002180359323216466,0.008110936682365254,0.01094540380254666,0.15968951683237398
19,019_img.png,0.003801169590643275,0.023294346978557506,9.746588693957115e-05,0.0008771929824561404,9.746588693957115e-05,0.020857699805068228,0.0,0.0023391812865497076,9.746588693957115e-05,0.004970760233918129,0.006237816764132553,0.00253411306042885,0.001267056530214425,0.00760233918128655,0.006725146198830409,0.0027290448343079924,0.0015594541910331384,0.020565302144249512,0.005847953216374269,0.020565302144249512,0.004093567251461989,0.02553606237816764,0.007115009746588694,0.027192982456140352,0.004970760233918129,0.08557504873294347,0.02865497076023392,0.0158869395711501,0.06578947368421052,0.0841130604288499,0.015399610136452241,0.020370370370370372,0.100682261208577,0.06072124756335283,0.015399610136452241,0.015594541910331383,0.014522417153996102,0.0456140350877193,0.0158869395711501,0.015009746588693957,0.02115009746588694,0.003898635477582846,0.003313840155945419,0.00847953216374269,0.009454191033138402,0.0023391812865497076,0.00341130604288499,0.011208576998050682,0.011890838206627681,0.0031189083820662767,0.0003898635477582846,0.003216374269005848,0.01617933723196881,0.00341130604288499,0.00029239766081871346,0.00419103313840156,0.015497076023391813,0.0783625730994152
20,020_img.png,0.003865979381443299,0.02609536082474227,0.0,0.00032216494845360824,0.0,0.02416237113402062,0.0,0.001288659793814433,0.00016108247422680412,0.00821520618556701,0.008054123711340205,0.00032216494845360824,0.0014497422680412372,0.00821520618556701,0.005798969072164949,0.00032216494845360824,0.0009664948453608248,0.025289948453608248,0.003865979381443299,0.014497422680412372,0.0032216494845360823,0.01610824742268041,0.0037048969072164947,0.029478092783505154,0.0046713917525773195,0.11372422680412371,0.008859536082474227,0.0067654639175257734,0.09181701030927836,0.07361469072164949,0.0049935567010309274,0.014980670103092784,0.10389819587628867,0.07973582474226804,0.013853092783505154,0.011275773195876288,0.007570876288659794,0.05041881443298969,0.007570876288659794,0.014175257731958763,0.01804123711340206,0.004832474226804124,0.002577319587628866,0.008537371134020618,0.011114690721649485,0.002416237113402062,0.0022551546391752575,0.011275773195876288,0.012242268041237113,0.0049935567010309274,0.0,0.005315721649484536,0.014819587628865979,0.0028994845360824743,0.0,0.005154639175257732,0.013530927835051547,0.08666237113402062
21,021_img.png,0.007613896401081756,0.021468691491574786,0.0001248179737882255,0.0011233617640940296,0.00016642396505096735,0.02017890576242979,0.0,0.0013313917204077388,8.321198252548368e-05,0.005824838776783857,0.007738714374869981,0.001789057624297899,0.0013729977116704805,0.006823382567089661,0.006199292698148533,0.001747451633035157,0.0009569377990430622,0.026378198460578324,0.006032868733097566,0.02379862700228833,0.007780320366132723,0.027751196172248804,0.0064905346369877265,0.024089868941127524,0.0064905346369877265,0.07713750780112336,0.01651757853130851,0.016184730601206575,0.06831703765342209,0.08192219679633868,0.016725608487622216,0.013646765134179322,0.05837320574162679,0.049136675681298106,0.01722488038277512,0.019762845849802372,0.01589348866236738,0.05783232785521115,0.01747451633035157,0.017516122321614314,0.011899313501144164,0.005908050759309341,0.005075930934054504,0.011608071562304973,0.013355523195340129,0.006365716663199501,0.004909506969003536,0.012648221343873518,0.01177449552735594,0.005450384855419181,0.0005824838776783857,0.00565841481173289,0.014478884959434158,0.006157686706885792,0.0003744539213646765,0.00611608071562305,0.014395672976908675,0.10622009569377991
22,022_img.png,0.005817307692307692,0.02519230769230769,0.0002403846153846154,0.001201923076923077,4.807692307692308e-05,0.024615384615384615,0.00014423076923076924,0.0010096153846153846,4.807692307692308e-05,0.008028846153846154,0.006923076923076923,0.0015865384615384615,0.0011057692307692307,0.0055769230769230765,0.0069711538461538465,0.001346153846153846,0.001298076923076923,0.026971153846153846,0.006538461538461538,0.025288461538461537,0.005336538461538461,0.02278846153846154,0.0064423076923076925,0.02485576923076923,0.007211538461538462,0.08100961538461539,0.018221153846153845,0.014663461538461538,0.06764423076923078,0.07730769230769231,0.011923076923076923,0.011298076923076923,0.06682692307692308,0.05173076923076923,0.017740384615384616,0.019182692307692307,0.015192307692307692,0.05274038461538461,0.014423076923076924,0.01932692307692308,0.015432692307692307,0.005096153846153846,0.004615384615384616,0.013798076923076923,0.013461538461538462,0.005384615384615384,0.004759615384615385,0.013317307692307693,0.014471153846153845,0.005528846153846154,0.0005288461538461538,0.005480769230769231,0.017884615384615384,0.0059134615384615384,0.000576923076923077,0.005817307692307692,0.014807692307692308,0.0973076923076923
23,023_img.png,0.006217838765008576,0.027658662092624357,0.0002144082332761578,0.0015008576329331046,0.0,0.019939965694682676,0.0,0.001286449399656947,0.0,0.0047169811320754715,0.008576329331046312,0.001286449399656947,0.0008576329331046312,0.007075471698113208,0.005789022298456261,0.001286449399656947,0.0023584905660377358,0.022941680960548886,0.003216123499142367,0.02251286449399657,0.007933104631217838,0.02637221269296741,0.005145797598627788,0.021869639794168096,0.00879073756432247,0.08640651801029159,0.008361921097770154,0.0066466552315608916,0.09305317324185249,0.08919382504288165,0.014150943396226415,0.015222984562607204,0.06582332761578044,0.06132075471698113,0.01265008576329331,0.01758147512864494,0.015222984562607204,0.056818181818181816,0.016080617495711835,0.021012006861063463,0.011363636363636364,0.003644939965694683,0.0066466552315608916,0.013507718696397941,0.01265008576329331,0.003216123499142367,0.003644939965694683,0.010077186963979417,0.009648370497427101,0.004073756432246998,0.0006432246998284735,0.006217838765008576,0.014365351629502573,0.0038593481989708405,0.0002144082332761578,0.0047169811320754715,0.013078902229845627,0.09133790737564322
24,024_img.png,0.011549075051953803,0.021088134091915647,0.000374748747998501,0.0017034033999931864,6.813613599972746e-05,0.01880557353592478,3.406806799986373e-05,0.0025210370319899158,0.00027254454399890983,0.007835655639968657,0.006404796783974381,0.0031683303239873266,0.002759513507988962,0.006643273259973427,0.006677341327973291,0.0030320580519878717,0.0030661261199877356,0.02858310905188567,0.007290566551970838,0.02313221817190747,0.009198378359963207,0.024835621571900657,0.00630259257997479,0.025721391339897114,0.009845671651960618,0.07658501686369366,0.01975947943992096,0.015296562531938814,0.056621129015773514,0.08210404387967159,0.01788573569992846,0.01536469866793854,0.06472932919974109,0.047559022927809766,0.01890777773992437,0.01900998194392396,0.014649269239941403,0.04425442033182298,0.017408782747930365,0.017170306271931318,0.015126222191939495,0.007869723707968521,0.006847681667972609,0.012434844819950261,0.012196368343951214,0.006098184171975607,0.006336660647974653,0.011344666643954622,0.011991959935952033,0.0058597076959765616,0.0017715395359929138,0.005723435423977106,0.012639253227949444,0.004292576567982829,0.0019759479439920963,0.00493986985998024,0.012502980955949988,0.10182945525159268
