CaseID,Feature__GLRLM_ShortRunsEmphasis(IBSI:22OV),Feature__GLRLM_LongRunsEmphasis(IBSI:W4KF),Feature__GLRLM_LowGreyLevelRunEmphasis(IBSI:V3SW),Feature__GLRLM_HighGreyLevelRunEmphasis(IBSI:G3QZ),Feature__GLRLM_ShortRunLowGreyLevelEmphasis(IBSI:HTZT),Feature__GLRLM_ShortRunHighGreyLevelEmphasis(IBSI:GD3A),Feature__GLRLM_LongRunLowGreyLevelEmphasis(IBSI:IVPO),Feature__GLRLM_LongRunHighGreyLevelEmphasis(IBSI:3KUM),Feature__GLRLM_GreyLevelNonUniformity(IBSI:R5YN),Feature__GLRLM_RunLengthNonUniformity(IBSI:W92Y),Feature__GLRLM_RunPercentage(IBSI:9ZK5)
013,0.7872051341804547,3.515779726606004,0.002216359569254,1130.295977020098,0.0014908693591569,922.4337638161792,0.0134143287938161,3156.995771383996,966.2885620721154,24551.389772380557,0.6830322265625
014,0.8108486359474881,3.1609768236188787,0.0033626635057585,924.8525303166908,0.0025218449234135,780.8569245701724,0.0142371233147287,2313.444717666155,989.4071467594532,24504.67234123756,0.7107409217624271
015,0.8314999231843183,2.641362232527908,0.0027232722734724,1307.2471908964385,0.0019959269518754,1103.287026755419,0.0142820401919237,3185.880895025266,568.5586890155604,15134.579144849686,0.7503676470588235
016,0.8349655904749329,2.8483093883416126,0.0074598609727032,846.7620794397452,0.0048037451408153,747.1335631652864,0.0506922146829889,1715.2226735720274,142.85593035252097,4142.307216681433,0.7381371858116044
017,0.8398531018379003,2.820748647182971,0.0057721676914274,789.50368748657,0.0034756273799248,685.5790136939005,0.0444685249279848,1894.5596853366903,153.35783144345834,3053.9802816899933,0.7414624183006536
018,0.8100719047111307,3.126345929635312,0.0053452661339052,762.6878507001176,0.0035436071106301,653.8330834214148,0.0324613148105156,1729.1630540124038,400.42347642578886,10102.34927069833,0.7099795046223618
019,0.8172022509536071,3.1791691845115726,0.003129310066409,1295.7400206991204,0.0023018243411278,1043.7777342518848,0.01126915358,4442.773350344059,256.9210254964064,4694.2545749189885,0.7183966861598441
020,0.7933425191828916,3.735656569662396,0.0036441155451501,1384.5188703697272,0.0029996200427898,1072.7853976000845,0.0123599633470099,5737.948734210683,102.53309453274407,2674.660965544006,0.6951916881443299
021,0.8136317981609014,3.0809578624003398,0.0019154782231578,1097.3620772953752,0.0015511820799439,914.382925380355,0.0068475257619366,2992.1595034357906,559.5890086526673,10879.007602861222,0.7170168504264615
022,0.8153365616434525,2.8850626896494163,0.0029474119701139,876.2559349303135,0.0022873828871013,740.9209499783062,0.0102051943080915,2179.4077371412486,378.70012167734615,9612.225373572655,0.7275480769230769
023,0.8643170517367026,2.161000110904421,0.0052864777759241,1133.3726868859123,0.0039109201725247,1001.4492211143428,0.0168839086777179,2275.921619367145,77.78421817002702,2671.541393447118,0.7984562607204116
024,0.8309035904940961,2.554097877093156,0.0018152909011364,1119.6603786702758,0.0014620449314754,938.26292658278,0.0047541809667278,2789.771573768635,619.0896990670929,14484.415439726054,0.751498994991994
025,0.7682539220931024,4.653880189987603,0.0016348461895357,1485.925646528247,0.0013308872487617,1148.610011640077,0.0060517121130802,6849.599496391435,598.4839036351409,11644.698184472072,0.6566064323607427
026,0.7720884406426455,4.115830048175294,0.0041642709889174,818.3602956088628,0.002263515406008,676.1789381241615,0.0361473815911466,2427.9790433794237,236.1757932631279,4477.063754019047,0.6512269433465085
027,0.826186662272617,2.672627326543984,0.0026263446651911,1056.5617393734958,0.0019140688487543,884.2583759376963,0.0141506212330778,2609.190681127769,1455.4974992507268,34959.131789603896,0.7423175152413907
028,0.7970089331717103,3.0682912766108696,0.0059057252893605,606.5675930565346,0.0042316937486277,516.8946842848082,0.0235154498883086,1382.1725697025886,297.4589870042844,6208.586595435959,0.7051229508196721
029,0.8277701090371173,3.0421534192853312,0.0028847112595197,860.18707147054,0.0022978766987394,715.0842339327793,0.0100881820711058,2535.818437696419,190.5828697018156,4681.487173969576,0.7296577167452347
030,0.8514813826014245,2.975858317429725,0.0125141731465992,860.0035839945983,0.0062986254362049,761.329659184179,0.2872932858415553,1763.2545875504604,100.23903713629208,3333.877062409296,0.7455357142857143
031,0.8338305777020096,2.5871561733084025,0.0077795824758755,789.011625380875,0.0048545715300731,683.8096330744513,0.0563860211200131,1662.8074882047194,119.13431983525032,3165.266801275234,0.7464053803339518
032,0.8309133459275313,2.6742547543487936,0.0046760619738787,1076.8401435805388,0.0034383642544422,927.2827872135724,0.0196828547284631,2421.116246766423,154.55739275507122,4974.028629420245,0.7451432496075353
033,0.8580459845991066,2.558673643953497,0.0025568490371437,1373.740676250401,0.0022297911918981,1206.948656460884,0.0050190836878435,3291.5963004790565,60.54777847323936,1584.4403587553138,0.7713940648723258
034,0.8351665920145206,2.553260604312513,0.0064125780212832,632.782927327198,0.0050109083651704,539.5179509873643,0.0178272003438754,1492.1158451848455,179.53179345882864,4076.956304941148,0.7530532486565706
035,0.8411427938661151,2.426928079564465,0.0019781628480638,1073.6287625851355,0.0016389691966619,913.899649398286,0.0051191606263449,2444.9898361290266,370.6883109292087,9242.156899252152,0.7626103752759382
036,0.8289011104512981,3.1201328821248904,0.0027247732085381,1135.6854710218763,0.0015088522502375,975.5619453060482,0.0397535383219526,2494.087801795032,414.5490025455449,10341.619659168624,0.7256887429301222
037,0.8115556605891866,6.456403146480262,0.01539960842785,1268.580046391789,0.0039087104976153,1031.2440067082953,2.625751498005361,5063.421657631119,386.1035118086094,11001.712532215071,0.6444905869324474
038,0.872787884939105,2.0781029129973856,0.0029073745252571,1183.3258810523726,0.0024488432478094,1033.5498672724607,0.0072688756267754,2438.296773017567,106.34313479357442,3550.011528606882,0.8065343258891646
039,0.8252610257771438,2.797447671530997,0.0045856171666131,855.2353653027735,0.0033188047831674,730.342940402289,0.0168637726608723,2038.6936345951349,269.5147645107172,6548.496287802895,0.7351977277692812
040,0.8621733595979646,2.343182274171303,0.0021816069497445,1206.7344712418198,0.0018791519618142,1041.7920499835454,0.0048199213635156,2788.224086168933,212.02759417251173,6149.023778065543,0.7837330316742082
041,0.8298461653628596,3.364895749589791,0.0030290501092963,970.5386640527712,0.0024918272377677,831.3154347686476,0.0105126860881915,2956.683564298204,199.6340158505504,5496.112116476901,0.7223269062226118
042,0.8188186194141638,2.781507671219046,0.0018489941921556,1676.177888697453,0.0011111224123682,1366.781961619712,0.0084648490331702,4740.610971659406,162.63041418149157,3351.53452404222,0.7299889212020496
043,0.8345287573181137,2.5678205176947286,0.004174330376593,781.3610224825011,0.0030558772849822,670.1835620465911,0.0180538133402413,1718.7831949405129,612.8076468954883,14558.92129582022,0.7515482509867973
044,0.8327432746107979,5.044741801611135,0.0114172611004595,1666.9242797653865,0.0020561594997451,1389.1001053112032,2.14080024947296,5150.583196553398,105.27659566609728,2888.202145827659,0.6861979166666666
046,0.7385602030743912,4.5756410592837655,0.0048512404268138,1075.5343931609668,0.0026470926948367,811.8129930057339,0.0588637736061498,3853.267479561287,725.7729239072399,18347.45828633394,0.6165497448979592
047,0.830350154429433,2.681379903907672,0.0032095710647433,1441.8383107232974,0.0019379305825077,1223.950668307721,0.0313427915845038,3279.194415080771,289.63743080580434,8523.513667591595,0.7442592592592593
048,0.8165842130962958,50.70811674615384,0.0500954440049005,964.0113881040388,0.0095733364756465,779.4135892103604,47.971453393008986,3582.5575098801955,203.658711338826,5820.89975850052,0.4330985915492957
049,0.8485575073723466,2.622061817505542,0.005301070928143,1365.21368625861,0.0026544385288367,1167.7989693216707,0.0840750015550045,3280.5725645509183,179.565585917987,5387.5106757082485,0.7590358527131783
050,0.8345548791351838,2.5191904926534687,0.0064464906778002,904.8893518180378,0.0042885080431815,767.5581944066362,0.0310042010408251,2100.631717253733,213.68284497900183,6054.489444063248,0.7552109078925688
051,0.822498149951739,3.1087567345232228,0.0029796955487968,1306.6153984820871,0.0018002753796436,1080.9233285249852,0.0257144236441253,3900.215785022714,869.5794467418557,19758.28889829873,0.72266328561949
052,0.7959532555963148,3.6665745617013967,0.0010053447642009,1650.319952516354,0.0008215191244687738,1292.3973976322827,0.0029921448030093,6515.423012631694,851.5881389159846,16180.260461295728,0.693057671096171
053,0.8165935428147639,2.833281429206384,0.0037249043636867,1088.818880644619,0.0025337567689625,910.7427601485113,0.018128241739422,2744.363649893551,684.7786835923622,18192.925204661733,0.7293878587757175
054,0.85292983645974,2.3990979318154926,0.0027042610727134,1176.7896040401624,0.0020105961911999,1014.2291497211944,0.0087851999559243,2649.018060447565,165.59952258767294,4679.411962524444,0.7724828375286041
055,0.8398036626007093,2.47628669811968,0.0038030348142879,1051.1240284550115,0.0028444920767571,896.0914828910978,0.014955845848153,2425.5714124788187,194.8479331723345,5313.440179073513,0.7600133511348465
056,0.7902111717261707,3.69383502809642,0.0036782003185766,725.6211690358436,0.0025962788067455,589.4655116279592,0.0234361604222523,2330.782724382431,1102.0108110769106,23364.321309916064,0.6840607210626186
057,0.8356136508063351,5.749242409475329,0.0245497931109505,1518.8546188554287,0.0074317326721918,1300.932645113912,1.5425148095191794,4092.190863146772,72.9219729440691,2157.9024549568253,0.6682169732441472
058,0.8282283208905818,2.837678246975452,0.0022236569959597,1039.7567375114982,0.0017586480145269,889.30715617002,0.0079438378597395,2518.27416422178,950.0133329592647,25187.05488576986,0.7414346687360559
059,0.8369097150191868,2.611492409345689,0.0057676598911682,765.5399635661062,0.0041801552235423,659.5506118877934,0.0213795245969301,1786.513746868818,225.6114000637971,5238.803714293045,0.7522535481396241
060,0.8214097666952613,2.697052747717439,0.0051595506346755,1117.7223101161926,0.0026796890823455,935.7626115247324,0.0567824528162206,2662.744353639469,161.7874476083424,4322.950995458433,0.7357862248213125
062,0.8356668915911558,2.493965871501897,0.0086725000054131,816.26763654735,0.0051587743524232,717.8318073606297,0.0624912432830006,1569.4056052117649,116.6426623736389,2987.842359852904,0.7588894506235254
063,0.8699914963132905,2.0283331499145234,0.0040599159056273,1074.78941957061,0.0033241628463534,953.8794743959326,0.0093496632157537,1992.4016765254328,141.67526579455924,4752.4893483537135,0.8062584036181396
064,0.8314701605915553,3.225600558834929,0.0036679251132329,1320.4899339050532,0.0023591868569504,1128.2583091103556,0.0311942610109047,3537.726815006494,259.88975771633363,8062.010470771736,0.7246510246510246
065,0.8648105895193012,2.217557288385053,0.0060098867579205,875.0860534353437,0.0046317278271009,772.1600869668214,0.0161532059087282,1820.5487753565933,99.45061259387025,3091.9424968507856,0.792671783625731
066,0.822888500200579,2.803656617075412,0.002077557768972,1181.6583009889937,0.0014255018829804,992.0006656882732,0.0099514273900324,3024.754293018765,788.5569224186663,15524.944884004264,0.7411002984703395
067,0.8161207397390795,2.8281389035570355,0.003073363409352,692.7130825071729,0.0023535313117986,586.6493359659544,0.0102959034946763,1670.1587302384503,610.4271738919348,11436.541114015738,0.7285674112164551
068,0.8281573656096808,2.65225661461289,0.0033174767651597,991.142086828155,0.0025217730308869,845.0183711964696,0.0109509581416648,2323.681937112141,199.5347816593844,5333.450326050803,0.7446808510638298
069,0.8399857352971104,2.6054201388570686,0.0051644599718873,1066.2759045871303,0.0032115314623575,923.6922011492522,0.0509726643247862,2267.7675455528106,188.8205737516761,6035.49138040923,0.756165824915825
070,0.8197000003474683,2.9031160807921923,0.005190668567705,1090.3901346676937,0.0029354990478131,913.7757669537644,0.0675810094017467,2807.054480704772,160.24203971699993,4130.820124449246,0.7226874445430346
071,0.8148532437557241,3.097490873372357,0.0026914458844787,969.4066307192496,0.0017688851538544,807.9843366724342,0.0199675566034543,2642.751364584805,371.97936086272784,7923.869254754732,0.7168273645546372
072,0.8288197461047997,2.7320380921337564,0.0029432744348285,794.5957289750179,0.0023193931662051,674.7944634499357,0.0104027532019541,1940.693650865296,1026.1565699101338,24147.47175658731,0.7470725399152819
073,0.8146521334184675,2.8496902497563945,0.0034013223617214,929.7627563699672,0.0022183883440001,772.4275391445133,0.0227170803506335,2425.4227747904984,842.3483292168096,18767.27991893473,0.7252785852713178
074,0.8593653067146997,2.251441723439513,0.0029500084991926,1312.88908444407,0.0024944043177325,1122.026219562319,0.0065303601883471,3032.973751425176,119.33525453530436,3758.793566051656,0.7863910105757932
075,0.8850274715179063,1.885880254114011,0.0023057047689554,1320.9871444920043,0.0019939834548137,1180.1712180023064,0.0044346608105102,2380.266660225052,115.45870903642049,3600.9515338061315,0.8274956970740103
076,0.7987489038236382,3.239206785280593,0.0043965791237066,795.5425417330921,0.0028504392665619,657.6146558709124,0.0278410382530851,2103.1598644044097,1028.0605164226654,22288.05914673346,0.6972720942487203
077,0.7920501151849972,3.4145550902215933,0.0020192501092891,998.583192078073,0.001395652648421,805.4567450919011,0.0131230321011663,3094.1737028333378,3452.2917699698028,68306.15583619049,0.6905655829089704
078,0.8235795499129108,2.782098081338964,0.0027332064814637,772.762186051094,0.0021845049358397,653.9740670235276,0.0080498658817421,2012.9035023804252,3622.2394364390784,62640.80087850479,0.7420525478199067
079,0.8257232982790452,2.676569490025479,0.0033644263075356,1095.4356455733175,0.0022155085359241,920.8605678554384,0.0192900073979636,2643.775421059319,877.9893852325112,23717.00410404895,0.7416858609124338
080,0.7839060037973523,6.9717702217182165,0.0113919098500071,1003.5468411925648,0.0030945398998779,806.6228992051897,2.6630812969439197,3856.377689996129,251.16967316721525,6392.5983765188985,0.633303624480095
081,0.7881563172195252,3.478013025840059,0.002580917179596,979.2681845651032,0.0019900769078538,807.4133906653315,0.0124897950166293,2732.2211271911965,391.6034439859204,8728.729027975847,0.6873255813953488
082,0.8076134061326157,2.9064859751507788,0.0036316005241545,807.6174138226953,0.002442937710544,673.0036478029424,0.0224536983900031,2018.3739939695408,705.8892356854226,15125.523761170154,0.7178479607339021
083,0.7916998298920933,3.96057916660787,0.0016465773063945,1426.4793383820402,0.0013888829699114,1116.2426134370075,0.0071335765319058,5996.00619634634,1019.5689248277772,22918.212927249428,0.6874537721893491
084,0.8678728059118074,2.3252865087408026,0.00358117629671,1207.8784407579003,0.0029786641509147,1054.183236527565,0.0091687413866948,3209.0151777424617,165.04525186908126,5104.987824694647,0.7965515301530153
085,0.8633977834056855,2.8520371479161453,0.0095553068330347,1126.8940198180142,0.0046141304046978,1008.9930849553476,0.1935251361275093,2181.4351852377554,77.05060257305641,2575.634671024349,0.7601536195286195
086,0.7798263863568394,3.549780967842316,0.0029410337131557,1015.8864222034302,0.0020197893306118,810.9876119894295,0.0183193374094514,3177.136332519926,1709.0146372515917,38635.82890552924,0.6831168831168831
087,0.7886371988842621,3.359879840492888,0.0028061379597353,844.7591588876667,0.0020822144644716,682.5453545783898,0.0119827005516487,2495.8035464554528,203.5735783083991,3907.439661163491,0.6878365782932891
088,0.7980805940327798,3.517536355764569,0.0019193609970881,980.5261851404796,0.0014394891380268,806.1632322355982,0.0098324785605232,2714.1323689926194,445.0254773427951,10063.276399422328,0.6859242405608166
089,0.8378853456485036,2.5320487490783408,0.0039615715533491,703.2939097732145,0.0031195757271596,609.3433451928566,0.0121200926891986,1528.7775759218434,222.5933303884164,5005.439100801469,0.7544004400440044
090,0.8393275878573979,2.5601796001333232,0.0044894767254519,1182.48460702813,0.0027012922031736,1009.5673194235484,0.0266313264142968,2705.2479793412317,174.5124576146202,5468.4975013458425,0.7536441144114412
091,0.8278484605635151,2.855380619897802,0.00428204136881,867.4228814643252,0.003087370694377,740.2848334377887,0.0205442668855262,2268.4900991431555,213.72017237009763,4882.029616764651,0.7377752430073398
092,0.8289397397523899,3.457603493116713,0.0016858479062493,1741.342821135938,0.0014425114301614,1452.3119060285735,0.0053094709702791,6066.77244779092,167.60086256108036,4299.1374104468105,0.7286515567765568
093,0.8322113770896498,2.5695866683087774,0.0023246166604813,1076.9220402029057,0.0017217014280445,914.3540154699084,0.0083911028529175,2515.0296078203137,569.5809349180741,13554.618381179916,0.7527191825972314
094,0.8087524291379116,3.1240157999317377,0.0027561846353415,1049.0055560562962,0.0019618740291573,877.2428272789655,0.0143042025415328,2738.6824388686987,532.4213659431632,14056.046277338028,0.7093065009679635
095,0.8553789888880082,2.426916948025482,0.0096592828551702,872.6353718211132,0.0055004025549317,773.9467844385197,0.0758309660829995,1770.8582586461234,131.1685198161013,4011.8851725841514,0.7737324703344121
096,0.8167070037192183,3.086325676808231,0.0054531703560436,894.9726129871676,0.0033800525996879,761.7424572552898,0.0779430137690813,2103.7818836791607,112.10476670393302,2732.26170555249,0.714823082010582
097,0.8069777043210067,3.5665099382391725,0.0029406473921362,1486.423913083834,0.0021573989874099,1190.2206039204136,0.0184965893928982,5293.563483097754,226.6962066077772,6732.60555438193,0.6988311688311688
098,0.8518512695548378,2.290738510538403,0.0060212030862976,862.248650743905,0.0046460242387326,739.1023901463415,0.0213999380284051,1898.2529848788229,201.74555308093807,5811.155631758129,0.7831819033345823
099,0.8149225233534587,2.9156663104132687,0.008349674667021,872.2669250743413,0.0049107176868296,723.3673953229031,0.070330963956319,2365.4725561945625,174.15924727653828,4789.357286167364,0.7211139407658932
100,0.800458613756545,3.1550213192511483,0.0047866524754893,721.6227341337401,0.0030386273321408,593.7133772815948,0.0372940733677339,1993.1028561830587,1109.1014476936843,20548.20475408151,0.706999747983871
101,0.7929001563129071,3.5325699448163443,0.0022015692478169,1128.395152406703,0.001522832202057,916.3258071175292,0.0144451666333809,3504.069896145765,1073.4635951198072,19238.62971637626,0.6872266666666667
102,0.8395219430534208,2.39365069584678,0.0032111035761268,750.0624591977364,0.0026233288905149,636.2287123882492,0.0081380867439648,1714.9590346340628,430.4882566416926,9866.751081645012,0.7651197139303483
103,0.8139852966567216,4.477104034689873,0.0107921707943334,851.1529356146289,0.0043399356952105,733.7879866650944,0.4479177135299744,1864.5885467272503,634.0642922667541,17665.25805872679,0.6773966165413534
104,0.8064143350601322,3.253593865626527,0.0051728543823015,1142.236041193133,0.0030743977138764,945.5819993789984,0.0531692684710857,3063.6798821748744,230.98818012468175,6589.311434868662,0.7005759094162817
105,0.7236293254418793,6.934898325022655,0.0017732718968647,1189.3154871324043,0.0007584685523728152,901.1731571176188,0.3985936391564663,5446.640739715216,4381.535852534116,64973.74750584176,0.5731458355475254
106,0.7684707553611314,7.668891141837296,0.0062617232940655,843.6602092394069,0.0023343924705014,715.0720848842018,0.3878528811779759,2274.719890048228,1390.8367471608096,30529.218274599614,0.5828893881044074
107,0.8567536105393149,2.4905577972359616,0.0040835652894652,1148.860063328848,0.0033032136121479,1013.0401108818688,0.0112752936717021,2506.023852537759,140.76817089178047,5036.447164083736,0.775655737704918
108,0.8093048605290614,3.3927389981556915,0.0076700845634615,836.135958868342,0.0052610595312916,716.9595522754323,0.0459191971279248,2349.840904044607,88.28793567465587,2222.158839376143,0.7077771035598706
109,0.8135200365797702,2.9776554933680206,0.0030947272776441,1043.9709506972465,0.0020350170269014,870.6328683337433,0.0282995075959932,2668.975227551509,615.4028755282387,15092.220911128736,0.7183670434265318
110,0.7872589525547422,3.721699802912623,0.0035542516281953,697.9136447401792,0.0025512870149221,583.8663031120041,0.0195841834274688,1889.8253487963511,704.52338319987,13761.308922293409,0.6770459543928695
111,0.8312342532402355,2.7865113004575357,0.0076028134560602,971.1903300299596,0.0043281027007141,838.877492626491,0.0541220595031093,2228.8047446099013,254.2690362047542,7099.228414971942,0.7398764584763212
112,0.7222303458539571,5.367096839833605,0.0017067074089511,1773.5138930843225,0.0005569399889209918,1303.3113194868558,0.1911316659379643,8615.310912675457,2033.2128948023983,22802.622206738488,0.6005641476508279
113,0.7785720019011811,4.037681699420659,0.003715449826206,950.7803401172148,0.0022069463675529,748.3451739407332,0.1202148303007464,3110.1536635604853,1629.4184000693704,41701.14074982148,0.6647118407905471
114,0.8001502320949654,3.51970252404724,0.0034085232075952,904.3588301755108,0.002302419656792,772.4720426784822,0.0226869544260557,2156.4270119382863,414.84576661700623,10234.929827832122,0.6867994639376218
115,0.7585823889886887,4.057877178561057,0.0048641024134908,1192.101488793036,0.0028055118811349,917.0602818941726,0.040209404512138,4128.686693359736,550.9309925761295,12589.674925734898,0.649968709108494
116,0.8356069006125739,2.5378026555450632,0.0036228172014987,791.5766777796684,0.0028059231958062,680.2154122348072,0.0120437504577706,1752.8088952685812,218.5938474244266,5209.568177747427,0.7560217747374506
117,0.804845651387185,3.6369906115515143,0.00158832976883,1140.2843454924105,0.0012358317730476,935.2861333855562,0.0078803705983442,3609.777158572853,562.8409149912732,12668.899727171853,0.6945070518731005
118,0.8066627460046427,3.064548458890084,0.0043326922125363,1000.2457095805852,0.0029582517849812,847.4197633986153,0.0198598267601716,2450.033987692137,303.00525400345646,8590.362255061882,0.7131582999692023
119,0.7877803243853598,3.731775813265101,0.0042212083056052,777.6751764662597,0.0026139543990173,637.2457586996361,0.0352384038684289,2323.098932357423,1146.4568161171962,24157.94769878221,0.6771843853820598
120,0.810768267867515,3.0385086329533637,0.0036364758618772,793.3514481102601,0.0028538579641429,675.3755036716356,0.013125179228355,1955.6716325887253,249.6892076484228,5414.270708110428,0.7153640477169889
121,0.8407340321140777,2.3508674135166028,0.0036248736882405,1279.4365590536822,0.0027050299364262,1089.403861452426,0.0109647204306175,2842.2533843237416,188.6360157887653,6004.433072950688,0.7682461406518011
122,0.8089501115887918,3.1442041063945902,0.0144735887277136,505.4475933285698,0.007879634895355,432.5023405057739,0.1359188314186842,1203.5769475438597,202.3518361915091,4427.638157924862,0.7093855637303639
123,0.8337306909121478,3.9748833749105215,0.0087069274232574,1372.6062773310296,0.0031487741487894,1155.770910962328,0.5564545890688194,4703.229419003684,167.73995424790434,4379.015390418503,0.704301948051948
124,0.7949780783439633,3.571341321940348,0.0023581299382659,1006.0188531646666,0.0018067559990966,863.8772806154293,0.0096189880250502,2578.1667907199376,206.95505613023252,4362.335258698537,0.6894658611430763
125,0.847966035010147,2.46138786348074,0.0047734461734986,920.1571272369874,0.003205025971393,801.7083306724853,0.0277488190629263,1913.4736111750144,279.2286932339527,8102.461442939135,0.7662249515190692
126,0.8113673360259624,3.195811414303939,0.0014334438025939,1134.645675821428,0.0011167589096316,944.8594871617712,0.0049604633426324,3486.3158624872367,1318.7303262264556,28573.45153320446,0.7124424900629088
127,0.8080425351375942,3.118010055751458,0.0051842538549075,965.1474478720628,0.0032838932254059,805.8609856014169,0.0376901856885436,2432.697866746171,522.5249755519098,14064.196673446557,0.71125
128,0.7891333419982602,3.580601817906581,0.0022513131190943,1071.5444834226369,0.0015514001929733,880.5637031427451,0.0152321540977147,3238.371314251605,2706.511186135017,60175.13342976146,0.690845498783455
129,0.7886444424620991,3.894868978976495,0.0046588155228032,692.5632435950146,0.0031364479259981,582.3767291884191,0.0331568659448621,1809.8119114945976,921.406607071014,20431.63327976881,0.6727139793332033
130,0.8501653459723324,2.2776778101970345,0.0024534775116338,1241.2620625304694,0.0019522866226281,1069.238742046976,0.0060864987800791,2727.5401379568257,192.68788865771447,5185.32538758406,0.7804960132546339
131,0.8235145921530518,3.166609457822285,0.0012477127837345,1594.8956986686526,0.0010415848499684,1328.6648845964469,0.0032516288255944,5034.827295666361,372.3350089013949,8899.311877309272,0.7273129525341915
132,0.769565861145819,4.358815905688626,0.0048125590534393,681.7298434256614,0.0030157456029571,561.2072873668739,0.0434921974049761,1973.6359350229368,469.58123702338526,9616.945724260517,0.6461730072463768
133,0.8031039626342288,3.6836955605514263,0.0076139403469707,747.6485940559877,0.0037450917405545,632.820621805022,0.1662478508475797,1832.758520766272,626.8383527678277,15119.547187720693,0.6901185881299995
134,0.8284723984004326,2.9921115031469,0.001213624425505,1509.906243753203,0.0010428385285296,1269.3676427659957,0.0030462464543006,4576.109217521548,210.1045129577718,4792.93352205486,0.7370488645579887
135,0.8312572582251059,2.652156842543463,0.0012941749331042,1116.4653688891583,0.0010789213441795,935.901556530647,0.0034409609373639,2844.249866235154,616.0115429338406,11765.65480910438,0.7486373165618448
136,0.7959454328108989,3.789413384383392,0.0056110195471741,1360.5811279154634,0.0037945936670842,1089.2031554959026,0.1157102674045217,5025.593041354023,241.87930940390063,3577.912087471356,0.6859756097560976
137,0.8341742308824203,2.840374207663747,0.0039044119105154,872.6541868071984,0.0025302767735644,746.9467766895727,0.0185777318924009,2266.655663714003,169.60928366778538,3750.195164180518,0.7427617662612375
138,0.7807588300746109,3.7618941360141847,0.0048927290468963,847.312537300866,0.0022731803764337,691.2433653947061,0.1128505367198689,2462.318886239152,1644.8718365275672,31472.394394807205,0.671634876710975
139,0.7992586492322972,3.224577770302258,0.0048848927686627,737.7291186854342,0.0031834220344279,613.9219478617281,0.0379001460376928,1920.6240755468652,389.3781575751104,8297.740003825045,0.7017462763225475
